Unnamed: 0,sec,tick,bpm,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan,tempo
12905,13.442,12905,120.0,['note_on'],[0],[69],[35],ppp,0,1,0,0,0,0,500000
12920,13.458,12920,120.0,['note_on'],[0],[61],[32],ppp,0,1,0,0,0,0,500000
12933,13.471,12933,120.0,['note_on'],[0],[73],[56],p,0,1,0,0,0,0,500000
13016,13.558,13016,120.0,['note_on'],[0],[64],[30],ppp,0,1,0,0,0,0,500000
13213,13.763,13213,120.0,['note_off'],[0],[57],[0],ppp,0,1,0,0,0,0,500000
13249,13.801,13249,120.0,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,500000
13260,13.812,13260,120.0,"['note_off', 'note_off']","[0, 0]","[61, 61]","[0, 0]",ppp,0,2,0,0,0,0,500000
13283,13.836,13283,120.0,['note_on'],[0],[76],[44],pp,0,1,0,0,0,0,500000
13308,13.862,13308,120.0,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,500000
13585,14.151,13585,120.0,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,500000
13626,14.193,13626,120.0,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,500000
13956,14.537,13956,120.0,['note_on'],[0],[81],[59],p,0,1,0,0,0,0,500000
13979,14.561,13979,120.0,['note_on'],[0],[80],[60],p,0,1,0,0,0,0,500000
14095,14.682,14095,120.0,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,500000
14306,14.902,14306,120.0,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,500000
14322,14.918,14322,120.0,['note_on'],[0],[54],[47],pp,0,1,0,0,0,0,500000
14330,14.927,14330,120.0,['note_on'],[0],[73],[43],pp,0,1,0,0,0,0,500000
14352,14.95,14352,120.0,['note_on'],[0],[64],[27],ppp,0,1,0,0,0,0,500000
14362,14.96,14362,120.0,['note_on'],[0],[76],[32],ppp,0,1,0,0,0,0,500000
14371,14.969,14371,120.0,['note_on'],[0],[83],[51],p,0,1,0,0,0,0,500000
14534,15.139,14534,120.0,['note_on'],[0],[57],[25],ppp,0,1,0,0,0,0,500000
14546,15.152,14546,120.0,['note_off'],[0],[76],[0],ppp,0,1,0,0,0,0,500000
14573,15.18,14573,120.0,"['note_off', 'note_off']","[0, 0]","[54, 54]","[0, 0]",ppp,0,2,0,0,0,0,500000
14635,15.244,14635,120.0,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,500000
14672,15.283,14672,120.0,['note_off'],[0],[64],[0],ppp,0,1,0,0,0,0,500000
14688,15.299,14688,120.0,['note_off'],[0],[73],[0],ppp,0,1,0,0,0,0,500000
14773,15.388,14773,120.0,['note_on'],[0],[81],[46],pp,0,1,0,0,0,0,500000
15056,15.683,15056,120.0,['note_off'],[0],[83],[0],ppp,0,1,0,0,0,0,500000
15115,15.744,15115,120.0,['note_on'],[0],[80],[48],pp,0,1,0,0,0,0,500000
15426,16.068,15426,120.0,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,500000
15484,16.129,15484,120.0,['note_on'],[0],[78],[38],pp,0,1,0,0,0,0,500000
15490,16.135,15490,120.0,"['note_off', 'note_off']","[0, 0]","[78, 78]","[0, 0]",ppp,0,2,0,0,0,0,500000
15749,16.405,15749,120.0,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,500000
15759,16.415,15759,120.0,['note_on'],[0],[69],[27],ppp,0,1,0,0,0,0,500000
15787,16.444,15787,120.0,['note_on'],[0],[73],[43],pp,0,1,0,0,0,0,500000
15794,16.452,15794,120.0,['note_on'],[0],[50],[18],ppp,0,1,0,0,0,0,500000
15805,16.463,15805,120.0,['note_on'],[0],[62],[30],ppp,0,1,0,0,0,0,500000
15840,16.5,15840,120.0,['note_on'],[0],[57],[25],ppp,0,1,0,0,0,0,500000
15899,16.561,15899,120.0,['note_on'],[0],[77],[44],pp,0,1,0,0,0,0,500000
16205,16.88,16205,120.0,"['note_off', 'note_off']","[0, 0]","[50, 50]","[0, 0]",ppp,0,2,0,0,0,0,500000
16272,16.95,16272,120.0,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,500000
16279,16.957,16279,120.0,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,500000
16330,17.01,16330,120.0,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,500000
