Sec,Ticks,msg_type,Channel,Notes,Velocities,Tempo,mean_velocity,diff_velocity
17.948162954166666,0.021341454166666666,['note_off'],2,[75],[58],82.00003553334874,-12.333333333333329,58.0
18.10974825,0.0,"['note_off', 'note_on']",0,"[61, 60]","[77, 64]",82.00003553334874,12.5,70.5
18.292675,0.0,"['note_off', 'note_on', 'note_off', 'note_off', 'note_on']",2,"[68, 77, 65, 60, 61]","[74, 64, 49, 59, 64]",82.00003553334874,-8.5,62.0
18.47560175,0.0,"['note_off', 'note_on']",1,"[61, 63]","[63, 64]",82.00003553334874,1.5,63.5
18.6585285,0.0,"['note_on', 'note_off', 'note_on']",2,"[68, 63, 65]","[64, 49, 64]",82.00003553334874,-4.5,59.0
18.84145525,0.0,"['note_off', 'note_on']",1,"[65, 61]","[1, 64]",82.00003553334874,-26.5,32.5
19.024382,0.0,"['note_on', 'note_off', 'note_on']",1,"[73, 61, 58]","[64, 72, 64]",82.00003553334874,34.16666666666667,66.66666666666667
19.042674675,0.018292675,['note_off'],2,[68],[82],82.00003553334874,15.333333333333329,82.0
19.20730875,0.0,"['note_off', 'note_on']",0,"[58, 60]","[73, 64]",82.00003553334874,-13.5,68.5
19.359747708333334,0.15243895833333335,['note_off'],0,[77],[49],82.00003553334874,-19.5,49.0
19.3902355,0.0,"['note_on', 'note_off', 'note_on']",0,"[77, 60, 61]","[64, 69, 64]",82.00003553334874,16.66666666666667,65.66666666666667
19.57316225,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[77, 73, 61, 58]","[68, 64, 69, 64]",82.00003553334874,0.5833333333333286,66.25
19.756089,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",2,"[73, 70, 58, 55]","[70, 64, 63, 64]",82.00003553334874,-1.0,65.25
19.93901575,0.0,"['note_off', 'note_on']",1,"[55, 56]","[59, 64]",82.00003553334874,-3.75,61.5
19.954259645833332,0.015243895833333333,['note_off'],1,[73],[70],82.00003553334874,8.5,70.0
20.1219425,0.0,"['note_on', 'note_off', 'note_on']",1,"[73, 56, 58]","[64, 72, 64]",82.00003553334874,-3.3333333333333286,66.66666666666667
20.30486925,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",1,"[73, 70, 58, 55]","[51, 64, 70, 64]",82.00003553334874,-4.416666666666671,62.25
20.487796,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[70, 63, 55, 48]","[76, 64, 59, 64]",82.00003553334874,3.5,65.75
20.823161708333334,0.33536570833333335,['note_off'],0,[70],[72],82.00003553334874,6.25,72.0
20.8536495,0.0,"['note_on', 'note_off', 'note_on']",2,"[70, 48, 60]","[64, 46, 64]",82.00003553334874,-14.0,58.0
21.03657625,0.0,"['note_off', 'note_on']",0,"[60, 58]","[68, 64]",82.00003553334874,8.0,66.0
21.219503,0.0,"['note_off', 'note_on', 'note_off', 'note_off', 'note_on']",2,"[70, 75, 63, 58, 60]","[74, 64, 48, 62, 64]",82.00003553334874,-3.6000000000000014,62.4
21.40242975,0.0,"['note_off', 'note_on']",1,"[60, 61]","[44, 64]",82.00003553334874,-8.399999999999999,54.0
