Sec,Ticks,msg_type,Channel,Notes,Velocities,Note_Lengths,Tempo,mean_velocity,diff_velocity
8.272916666666667,0.0,"['note_on', 'note_on']",0.0,"[71, 71]","[66, 66]",0.0395833333333333,60.0,66.0,66.0
8.454166666666667,0.0,"['note_on', 'note_on']",0.0,"[76, 76]","[70, 70]",0.18125,60.0,4.0,70.0
8.477083333333335,0.0,"['note_on', 'note_on']",0.0,"[71, 71]","[0, 0]",0.0229166666666666,60.0,-70.0,0.0
8.729166666666668,0.0,"['note_on', 'note_on']",0.0,"[76, 76]","[0, 0]",0.2520833333333333,60.0,0.0,0.0
8.939583333333335,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[59, 59]",0.2104166666666666,60.0,59.0,59.0
9.277083333333335,0.0,"['note_on', 'note_on']",0.0,"[76, 76]","[64, 64]",0.3375,60.0,5.0,64.0
9.306250000000002,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[0, 0]",0.0291666666666666,60.0,-64.0,0.0
9.47916666666667,0.1729166666666666,['note_on'],0.0,[79],[77],0.1729166666666666,60.0,77.0,77.0
9.481250000000005,0.0020833333333333,['note_on'],0.0,[79],[77],0.0020833333333333,60.0,0.0,77.0
9.508333333333336,0.0,"['note_on', 'note_on']",0.0,"[76, 76]","[0, 0]",0.0270833333333333,60.0,-77.0,0.0
9.72916666666667,0.2208333333333333,['note_on'],0.0,[79],[0],0.2208333333333333,60.0,0.0,0.0
9.731250000000005,0.0020833333333333,['note_on'],0.0,[79],[0],0.0020833333333333,60.0,0.0,0.0
9.758333333333336,0.0,"['note_on', 'note_on']",0.0,"[67, 67]","[70, 70]",0.0270833333333333,60.0,70.0,70.0
9.975000000000003,0.0,"['note_on', 'note_on']",0.0,"[67, 67]","[0, 0]",0.2166666666666666,60.0,-70.0,0.0
10.233333333333336,0.0,"['note_on', 'note_on']",0.0,"[67, 67]","[68, 68]",0.2583333333333333,60.0,68.0,68.0
10.435416666666669,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[57, 57]",0.2020833333333333,60.0,-11.0,57.0
10.447916666666668,0.0,"['note_on', 'note_on']",0.0,"[67, 67]","[0, 0]",0.0125,60.0,-57.0,0.0
10.754166666666668,0.30625,['note_on'],0.0,[71],[59],0.30625,60.0,59.0,59.0
10.75625,0.0020833333333333,['note_on'],0.0,[71],[59],0.0020833333333333,60.0,0.0,59.0
10.79375,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[0, 0]",0.0375,60.0,-59.0,0.0
10.958333333333334,0.1645833333333333,['note_on'],0.0,[72],[79],0.1645833333333333,60.0,79.0,79.0
10.960416666666667,0.0020833333333333,['note_on'],0.0,[72],[79],0.0020833333333333,60.0,0.0,79.0
11.01875,0.0,"['note_on', 'note_on']",0.0,"[71, 71]","[0, 0]",0.0583333333333333,60.0,-79.0,0.0
12.583333333333334,0.0,"['note_on', 'note_on']",,"[72, 72]","[0, 0]",1.5645833333333332,60.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
