Unnamed: 0,sec,tick,bpm,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan,tempo
44217,116.939,56131,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
44221,116.977,56149,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[56, 56]",p,0,2,0,0,0,0,1000000
44260,117.07,56194,60,"['note_on', 'note_on']","[0, 0]","[52, 52]","[42, 42]",pp,0,2,0,0,0,0,1000000
44263,117.077,56197,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
44302,117.475,56388,60,['note_off'],[0],[80],[0],ppp,0,1,0,0,0,0,1000000
44308,117.487,56394,60,"['note_on', 'note_on']","[0, 0]","[59, 59]","[48, 48]",pp,0,2,0,0,0,0,1000000
44543,117.977,56629,60,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]",ppp,0,2,0,0,0,0,1000000
44547,117.985,56633,60,['note_on'],[0],[81],[77],mf,0,1,0,0,0,0,1000000
44579,118.052,56665,60,['note_on'],[0],[64],[36],pp,0,1,0,0,0,0,1000000
44596,118.087,56682,60,"['note_off', 'note_off']","[0, 0]","[59, 59]","[0, 0]",ppp,0,2,0,0,0,0,1000000
44659,118.218,56745,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
44670,118.241,56756,60,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1000000
44720,118.345,56806,60,['note_on'],[0],[81],[53],p,0,1,0,0,0,0,1000000
44730,118.366,56816,60,"['note_on', 'note_on']","[0, 0]","[83, 83]","[55, 55]",p,0,2,0,0,0,0,1000000
44801,118.514,56887,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
