Sec,Ticks,msg_type,Channel,Notes,Velocities,Note_Lengths,Tempo,mean_velocity,diff_velocity,Dynamic,accent
7.460416666666666,0.0,"['note_on', 'note_on']",0.0,"[80, 80]","[48, 48]",0.05,60.0,48.0,48.0,pp,0
7.479166666666666,0.0,"['note_on', 'note_on']",0.0,"[61, 61]","[36, 36]",0.01875,60.0,-12.0,36.0,pp,0
7.754166666666666,0.0,"['note_on', 'note_on']",0.0,"[61, 61]","[0, 0]",0.275,60.0,-36.0,0.0,ppp,0
7.9875,0.0,"['note_on', 'note_on']",0.0,"[66, 66]","[46, 46]",0.2333333333333333,60.0,46.0,46.0,pp,0
8.0,0.0,"['note_on', 'note_on']",0.0,"[80, 80]","[0, 0]",0.0125,60.0,-46.0,0.0,ppp,0
8.002083333333333,0.0,"['note_on', 'note_on']",0.0,"[81, 81]","[57, 57]",0.0020833333333333,60.0,57.0,57.0,p,0
8.139583333333333,0.0,"['note_on', 'note_on']",0.0,"[66, 66]","[0, 0]",0.1375,60.0,-57.0,0.0,ppp,0
8.402083333333332,0.0,"['note_on', 'note_on']",0.0,"[81, 81]","[0, 0]",0.2625,60.0,0.0,0.0,ppp,0
8.927083333333329,0.0,"['note_on', 'note_on']",0.0,"[80, 80]","[53, 53]",0.04375,60.0,53.0,53.0,p,0
8.968749999999995,0.0,"['note_on', 'note_on']",0.0,"[81, 81]","[46, 46]",0.0354166666666666,60.0,-7.0,46.0,pp,0
9.027083333333325,0.0,"['note_on', 'note_on']",0.0,"[50, 50]","[32, 32]",0.0083333333333333,60.0,-14.0,32.0,ppp,0
9.031249999999991,0.0041666666666666,['note_on'],0.0,[80],[0],0.0041666666666666,60.0,-32.0,0.0,ppp,0
9.066666666666656,0.0,['note_on'],0.0,[80],[0],0.0020833333333333,60.0,0.0,0.0,ppp,0
9.447916666666655,0.0,"['note_on', 'note_on']",0.0,"[81, 81]","[0, 0]",0.38125,60.0,0.0,0.0,ppp,0
9.49999999999999,0.0,"['note_on', 'note_on']",0.0,"[76, 76]","[48, 48]",0.0520833333333333,60.0,48.0,48.0,pp,0
9.508333333333322,0.0083333333333333,['note_on'],0.0,[57],[35],0.0083333333333333,60.0,-13.0,35.0,ppp,0
9.510416666666655,0.0020833333333333,['note_on'],0.0,[57],[35],0.0020833333333333,60.0,0.0,35.0,ppp,0
9.516666666666657,0.0,"['note_on', 'note_on']",0.0,"[50, 50]","[0, 0]",0.00625,60.0,-35.0,0.0,ppp,0
9.970833333333324,0.0,"['note_on', 'note_on']",0.0,"[57, 57]","[0, 0]",0.4541666666666666,60.0,0.0,0.0,ppp,0
9.989583333333323,0.0,"['note_on', 'note_on']",0.0,"[62, 62]","[30, 30]",0.01875,60.0,30.0,30.0,ppp,0
9.997916666666656,0.0,"['note_on', 'note_on']",0.0,"[81, 81]","[57, 57]",0.0083333333333333,60.0,27.0,57.0,p,0
10.027083333333325,0.0,"['note_on', 'note_on']",0.0,"[76, 76]","[0, 0]",0.0291666666666666,60.0,-57.0,0.0,ppp,0
10.435416666666656,0.0,"['note_on', 'note_on']",0.0,"[81, 81]","[0, 0]",0.4083333333333333,60.0,0.0,0.0,ppp,0
10.479166666666655,0.04375,['note_on'],0.0,[74],[53],0.04375,60.0,53.0,53.0,p,0
10.481249999999989,0.0020833333333333,['note_on'],0.0,[74],[53],0.0020833333333333,60.0,0.0,53.0,p,0
13.46874999999999,0.0,"['note_on', 'note_on']",0.0,"[74, 74]","[0, 0]",2.9875,60.0,-53.0,0.0,ppp,0
13.589583333333325,0.1208333333333333,['note_on'],0.0,[69],[30],0.1208333333333333,60.0,30.0,30.0,ppp,0
13.591666666666656,0.0020833333333333,['note_on'],0.0,[69],[30],0.0020833333333333,60.0,0.0,30.0,ppp,0
13.635416666666655,0.0,"['note_on', 'note_on']",0.0,"[62, 62]","[0, 0]",0.04375,60.0,-30.0,0.0,ppp,0
13.80208333333332,0.0,"['note_on', 'note_on']",0.0,"[73, 73]","[46, 46]",0.1666666666666666,60.0,46.0,46.0,pp,0
13.985416666666652,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[0, 0]",0.05,60.0,-46.0,0.0,ppp,0
13.99583333333332,0.0104166666666666,['note_on'],0.0,[73],[0],0.0104166666666666,60.0,0.0,0.0,ppp,0
13.997916666666653,0.0020833333333333,['note_on'],0.0,[73],[0],0.0020833333333333,60.0,0.0,0.0,ppp,0
14.004166666666652,0.00625,['note_on'],0.0,[81],[66],0.00625,60.0,66.0,66.0,mp,0
14.006249999999984,0.0,"['note_on', 'note_on']",0.0,"[81, 54]","[66, 42]",0.0020833333333333,60.0,-12.0,54.0,p,0
14.079166666666648,0.0,['note_on'],0.0,[54],[42],0.0020833333333333,60.0,-12.0,42.0,pp,0
14.324999999999982,0.0,"['note_on', 'note_on']",0.0,"[54, 54]","[0, 0]",0.2458333333333333,60.0,-42.0,0.0,ppp,0
14.341666666666647,0.0,"['note_on', 'note_on']",0.0,"[81, 81]","[0, 0]",0.0166666666666666,60.0,0.0,0.0,ppp,0
14.416666666666648,0.0,"['note_on', 'note_on']",0.0,"[80, 80]","[58, 58]",0.075,60.0,58.0,58.0,p,0
14.42499999999998,0.0,"['note_on', 'note_on']",0.0,"[61, 61]","[47, 47]",0.0083333333333333,60.0,-11.0,47.0,pp,0
14.699999999999982,0.0,"['note_on', 'note_on']",0.0,"[61, 61]","[0, 0]",0.275,60.0,-47.0,0.0,ppp,0
14.708333333333314,0.0083333333333333,['note_on'],0.0,[81],[62],0.0083333333333333,60.0,62.0,62.0,mp,0
14.710416666666648,0.0020833333333333,['note_on'],0.0,[81],[62],0.0020833333333333,60.0,0.0,62.0,mp,0
14.804166666666648,0.0,"['note_on', 'note_on']",0.0,"[80, 80]","[0, 0]",0.09375,60.0,-62.0,0.0,ppp,0
15.022916666666648,0.0,"['note_on', 'note_on']",0.0,"[66, 66]","[60, 60]",0.21875,60.0,60.0,60.0,p,0
15.202083333333317,0.0,"['note_on', 'note_on']",0.0,"[66, 66]","[0, 0]",0.1791666666666666,60.0,-60.0,0.0,ppp,0
15.247916666666647,0.0,"['note_on', 'note_on']",0.0,"[81, 81]","[0, 0]",0.0458333333333333,60.0,0.0,0.0,ppp,0
