Unnamed: 0,sec,tick,bpm,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan,tempo
50622,105.462,50622,60.0,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
50628,105.475,50628,60.0,"['note_off', 'note_off']","[0, 0]","[50, 50]","[0, 0]",ppp,0,2,0,0,0,0,1000000
50871,105.981,50871,60.0,"['note_on', 'note_on']","[0, 0]","[57, 57]","[38, 38]",pp,0,2,0,0,0,0,1000000
50892,106.024,50892,60.0,"['note_on', 'note_on']","[0, 0]","[62, 62]","[53, 53]",p,0,2,0,0,0,0,1000000
50943,106.131,50943,60.0,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
51119,106.497,51119,60.0,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1000000
51236,106.741,51236,60.0,['note_on'],[0],[73],[63],mp,0,1,0,0,0,0,1000000
51258,106.787,51258,60.0,['note_on'],[0],[74],[55],p,0,1,0,0,0,0,1000000
51324,106.925,51324,60.0,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
51371,107.022,51371,60.0,['note_on'],[0],[76],[62],mp,0,1,0,0,0,0,1000000
51393,107.068,51393,60.0,['note_on'],[0],[45],[46],pp,0,1,0,0,0,0,1000000
51484,107.258,51484,60.0,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,1000000
51485,107.26,51485,60.0,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
51590,107.479,51590,60.0,"['note_on', 'note_on']","[0, 0]","[64, 64]","[51, 51]",p,0,2,0,0,0,0,1000000
51598,107.495,51598,60.0,"['note_off', 'note_off']","[0, 0]","[45, 45]","[0, 0]",ppp,0,2,0,0,0,0,1000000
51610,107.52,51610,60.0,['note_on'],[0],[73],[73],mp,0,1,0,0,0,0,1000000
51628,107.558,51628,60.0,"['note_on', 'note_on']","[0, 0]","[52, 52]","[42, 42]",pp,0,2,0,0,0,0,1000000
51718,107.745,51718,60.0,['note_off'],[0],[64],[0],ppp,0,1,0,0,0,0,1000000
51737,107.785,51737,60.0,"['note_on', 'note_on']","[0, 0]","[74, 74]","[59, 59]",p,0,2,0,0,0,0,1000000
51838,107.995,51838,60.0,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
51842,108.004,51842,60.0,['note_on'],[0],[76],[68],mp,0,1,0,0,0,0,1000000
51846,108.012,51846,60.0,['note_on'],[0],[57],[51],p,0,1,0,0,0,0,1000000
51864,108.05,51864,60.0,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]",ppp,0,2,0,0,0,0,1000000
51915,108.156,51915,60.0,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,1000000
51933,108.193,51933,60.0,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
52074,108.487,52074,60.0,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
52197,108.743,52197,60.0,"['note_on', 'note_on']","[0, 0]","[74, 74]","[40, 40]",pp,0,2,0,0,0,0,1000000
52229,108.81,52229,60.0,"['note_on', 'note_on']","[0, 0]","[73, 73]","[60, 60]",p,0,2,0,0,0,0,1000000
52275,108.906,52275,60.0,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,1000000
52319,108.997,52319,60.0,['note_on'],[0],[71],[64],mp,0,1,0,0,0,0,1000000
52325,109.01,52325,60.0,['note_on'],[0],[52],[42],pp,0,1,0,0,0,0,1000000
52428,109.225,52428,60.0,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
52449,109.268,52449,60.0,"['note_on', 'note_on']","[0, 0]","[64, 64]","[64, 64]",mp,0,2,0,0,0,0,1000000
52551,109.481,52551,60.0,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]",ppp,0,2,0,0,0,0,1000000
52554,109.487,52554,60.0,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]",ppp,0,2,0,0,0,0,1000000
52567,109.514,52567,60.0,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1000000
52571,109.522,52571,60.0,['note_on'],[0],[74],[75],mf,0,1,0,0,0,0,1000000
52700,109.791,52700,60.0,['note_on'],[0],[59],[46],pp,0,1,0,0,0,0,1000000
52728,109.85,52728,60.0,"['note_on', 'note_on']","[0, 0]","[73, 73]","[70, 70]",mp,0,2,0,0,0,0,1000000
52819,110.039,52819,60.0,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,1000000
52823,110.047,52823,60.0,['note_on'],[0],[71],[36],pp,0,1,0,0,0,0,1000000
52830,110.062,52830,60.0,['note_on'],[0],[72],[34],ppp,0,1,0,0,0,0,1000000
52833,110.068,52833,60.0,"['note_on', 'note_on']","[0, 0]","[64, 64]","[46, 46]",pp,0,2,0,0,0,0,1000000
52864,110.133,52864,60.0,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
52870,110.145,52870,60.0,"['note_off', 'note_off']","[0, 0]","[72, 72]","[0, 0]",ppp,0,2,0,0,0,0,1000000
52939,110.289,52939,60.0,"['note_off', 'note_off']","[0, 0]","[59, 59]","[0, 0]",ppp,0,2,0,0,0,0,1000000
53001,110.418,53001,60.0,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]",ppp,0,2,0,0,0,0,1000000
53202,110.837,53202,60.0,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1000000
53278,110.995,53278,60.0,['note_on'],[0],[81],[59],p,0,1,0,0,0,0,1000000
53399,111.247,53399,60.0,"['note_off', 'note_off']","[0, 0]","[54, 54]","[0, 0]",ppp,0,2,0,0,0,0,1000000
53420,111.291,53420,60.0,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
53424,111.3,53424,60.0,"['note_on', 'note_on']","[0, 0]","[69, 69]","[38, 38]",pp,0,2,0,0,0,0,1000000
53478,111.412,53478,60.0,"['note_on', 'note_on']","[0, 0]","[71, 71]","[40, 40]",pp,0,2,0,0,0,0,1000000
53483,111.422,53483,60.0,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
53517,111.493,53517,60.0,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]",ppp,0,2,0,0,0,0,1000000
53539,111.539,53539,60.0,['note_on'],[0],[81],[51],p,0,1,0,0,0,0,1000000
53596,111.658,53596,60.0,['note_on'],[0],[61],[32],ppp,0,1,0,0,0,0,1000000
53611,111.689,53611,60.0,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
53678,111.829,53678,60.0,"['note_on', 'note_on']","[0, 0]","[71, 71]","[68, 68]",mp,0,2,0,0,0,0,1000000
53743,111.964,53743,60.0,"['note_off', 'note_off']","[0, 0]","[61, 61]","[0, 0]",ppp,0,2,0,0,0,0,1000000
53754,111.987,53754,60.0,['note_on'],[0],[81],[40],pp,0,1,0,0,0,0,1000000
53763,112.006,53763,60.0,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]",ppp,0,2,0,0,0,0,1000000
53853,112.193,53853,60.0,"['note_off', 'note_off']","[0, 0]","[66, 66]","[0, 0]",ppp,0,2,0,0,0,0,1000000
53854,112.195,53854,60.0,['note_off'],[0],[81],[0],ppp,0,1,0,0,0,0,1000000
53855,112.197,53855,60.0,"['note_off', 'note_on']","[0, 0]","[81, 83]","[0, 55]",ppp,0,2,0,0,0,0,1000000
53950,112.395,53950,60.0,['note_on'],[0],[83],[55],p,0,1,0,0,0,0,1000000
